,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
340,2548,38959,38959,Билайн сотовый салон связи,Магазин «Промтовары»,Билайн,да,реализация непродовольственных товаров,"город Москва, Кожевническая улица, дом 3, строение 1",район Замоскворечье,Центральный административный округ,37.64301670144489,55.73045842211139,1907633.2386233327,6410933.135701847
341,2550,39576,39576,Смешные цены,Магазин «Промтовары»,Смешные цены,да,реализация непродовольственных товаров,"город Москва, Лианозовский проезд, владение 4А",район Лианозово,Северо-Восточный административный округ,37.55237435590446,55.89873846704025,1895887.461664953,6427175.67885705
342,2558,39877,39877,Мегафон,Магазин «Промтовары»,Мегафон,да,реализация непродовольственных товаров,"город Москва, Зеленодольская улица, дом 35",район Кузьминки,Юго-Восточный административный округ,37.767403,55.706007742930176,1916110.6505233955,6410914.400769011
343,2559,39878,39878,Билайн,Магазин «Промтовары»,Билайн,да,реализация непродовольственных товаров,"город Москва, Зеленодольская улица, дом 35",район Кузьминки,Юго-Восточный административный округ,37.767403,55.706007742930176,1916110.6505233955,6410914.400769011
344,2560,39883,39883,Улыбка радуги,Магазин «Промтовары»,Улыбка радуги,да,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 66",район Выхино-Жулебино,Юго-Восточный административный округ,37.80475692004664,55.714544938680824,1918063.5344297844,6412622.856642282
345,2562,39895,39895,Sunlight,Магазин «Промтовары»,Sunlight,да,реализация непродовольственных товаров,"город Москва, Волгоградский проспект, дом 125",район Кузьминки,Юго-Восточный административный округ,37.768734,55.70558074280675,1916207.5812078025,6410896.474028007
346,2598,41292,41292,МОСХОЗТОРГ,Магазин «Промтовары»,МОСХОЗТОРГ,да,реализация непродовольственных товаров,"город Москва, Новокузнецкая улица, дом 20/21-19, строение 5",район Замоскворечье,Центральный административный округ,37.631447,55.73640175172735,1906708.812547816,6411331.205768903
347,2603,41603,41603,Fix Price,Магазин «Промтовары»,Fix Price,да,реализация непродовольственных товаров,"город Москва, улица Свободы, дом 29",район Южное Тушино,Северо-Западный административный округ,37.45311699999998,55.8370597810314,1892151.3485531888,6418463.764129139
348,2604,41626,41626,Улыбка радуги,Магазин «Промтовары»,Улыбка радуги,да,реализация непродовольственных товаров,"город Москва, Колодезный переулок, дом 3",район Сокольники,Восточный административный округ,37.69745999999999,55.79820576968912,1908419.6776732598,6419376.289017239
349,2606,41673,41673,Fix Price,Магазин «Промтовары»,Fix Price,да,реализация непродовольственных товаров,"город Москва, шоссе Энтузиастов, дом 98Б",район Ивановское,Восточный административный округ,37.83270399999999,55.77194176204414,1917611.418510452,6419396.21053075
350,2611,41863,41863,Fix Price,Магазин «Промтовары»,Fix Price,да,реализация непродовольственных товаров,"город Москва, улица Бутлерова, дом 24",район Коньково,Юго-Западный административный округ,37.53723899999999,55.648149726249656,1904241.1647733813,6399845.290334059
351,2615,41906,41906,Связной,Магазин «Промтовары»,Связной,да,реализация непродовольственных товаров,"город Москва, Волгоградский проспект, дом 119/22",район Кузьминки,Юго-Восточный административный округ,37.76445999999999,55.70647374306486,1915914.1934358831,6410902.527140972
352,2617,41950,41950,Смешные цены,Магазин «Промтовары»,Смешные цены,да,реализация непродовольственных товаров,"город Москва, Большая Дорогомиловская улица, дом 1",район Дорогомилово,Западный административный округ,37.563316,55.74558675439051,1902225.0542946872,6410895.938380172
353,2626,42221,42221,Л'Этуаль,Магазин «Промтовары»,Л'Этуаль,да,реализация непродовольственных товаров,"город Москва, Можайское шоссе, дом 39",Можайский район,Западный административный округ,37.414056,55.71729474619428,1894186.6953427182,6404737.574552042
354,2637,42579,42579,Магнит косметик,Магазин «Промтовары»,Магнит косметик,да,реализация непродовольственных товаров,"город Москва, Чертановская улица, дом 58, корпус 1",район Чертаново Южное,Южный административный округ,37.588477000000005,55.601923712984686,1909077.1623718976,6395932.695644785
355,2638,42581,42581,Магнит косметик,Магазин «Промтовары»,Магнит косметик,да,реализация непродовольственных товаров,"город Москва, Чертановская улица, дом 66, корпус 1",район Чертаново Южное,Южный административный округ,37.58706800000001,55.59675771150567,1909182.3728169969,6395346.090741895
356,2640,42595,42595,Точка любви,Магазин «Промтовары»,Точка любви,да,реализация непродовольственных товаров,"город Москва, Шоссейная улица, дом 4, корпус 1",район Печатники,Юго-Восточный административный округ,37.727179999999976,55.691802738826865,1914193.121795654,6408535.845577144
357,2641,42652,42652,Магнит Косметика,Магазин «Промтовары»,Магнит косметик,да,реализация непродовольственных товаров,"город Москва, улица Гурьянова, дом 55",район Печатники,Юго-Восточный административный округ,37.717036999999976,55.67989673539167,1914019.4377435169,6407039.160628643
358,2644,42815,42815,Л'Этуаль,Магазин «Промтовары»,Л'Этуаль,да,реализация непродовольственных товаров,"город Москва, Краснопрудная улица, дом 13",Красносельский район,Центральный административный округ,37.666943,55.7809857646747,1907208.3246780173,6416880.332056765
359,2653,43137,43137,DNS,Магазин «Промтовары»,DNS,да,реализация непродовольственных товаров,"улица Миклухо-Маклая, дом 18",район Коньково,Юго-Западный административный округ,37.52078099999999,55.644320725148795,1903378.8782208816,6399088.603806779
360,2655,43167,43167,Смешные цены,Магазин «Промтовары»,Смешные цены,да,реализация непродовольственных товаров,"город Москва, улица Тёплый Стан, дом 1А",район Тёплый Стан,Юго-Западный административный округ,37.50096500000001,55.619544718034675,1903084.0270012582,6396002.817392582
361,2657,43192,43192,Спортмастер,Магазин «Промтовары»,Спортмастер,да,реализация непродовольственных товаров,"город Москва, улица Миклухо-Маклая, дом 37",район Коньково,Юго-Западный административный округ,37.521363,55.64548772548427,1903371.2879229663,6399226.611333903
362,2660,43210,43210,Fix Price,Магазин «Промтовары»,Fix Price,да,реализация непродовольственных товаров,"город Москва, улица Гримау, дом 10",Академический район,Юго-Западный административный округ,37.579316,55.68990573827928,1905260.738755735,6405227.430745708
363,2675,44353,44353,Redmond,Магазин «Промтовары»,Redmond,да,реализация непродовольственных товаров,"город Москва, улица Декабристов, дом 12",район Отрадное,Северо-Восточный административный округ,37.60191949469893,55.863178254661065,1900207.979055786,6424376.6798095675
364,2682,44959,44959,Смешные цены,Магазин «Промтовары»,Смешные цены,да,реализация непродовольственных товаров,"город Москва, Хабаровская улица, дом 15",район Гольяново,Восточный административный округ,37.82323400000001,55.82253077678555,1915139.83288802,6424644.699524097
365,2683,44976,44976,Подружка,Магазин «Промтовары»,Подружка,да,реализация непродовольственных товаров,"город Москва, Сокольническая площадь, дом 4А",район Сокольники,Восточный административный округ,37.67858200000001,55.79003076730764,1907578.3133053347,6418099.173359358
366,2693,45354,45354,Домовой,Магазин «Промтовары»,Домовой,да,реализация непродовольственных товаров,"город Москва, 7-я Кожуховская улица, дом 9",Южнопортовый район,Юго-Восточный административный округ,37.67603,55.710928744352856,1910367.7607186632,6409521.116494555
367,2694,45355,45355,Arya home,Магазин «Промтовары»,Arya Home,да,реализация непродовольственных товаров,"город Москва, 7-я Кожуховская улица, дом 9",Южнопортовый район,Юго-Восточный административный округ,37.67603,55.710928744352856,1910367.7607186632,6409521.116494555
368,2697,45366,45366,Улыбка радуги,Магазин «Промтовары»,Улыбка радуги,да,реализация непродовольственных товаров,"город Москва, 7-я Кожуховская улица, дом 9",Южнопортовый район,Юго-Восточный административный округ,37.67603,55.710928744352856,1910367.7607186632,6409521.116494555
369,2701,45557,45557,DNS,Магазин «Промтовары»,DNS,да,реализация непродовольственных товаров,"город Москва, улица Миклухо-Маклая, дом 32А",район Коньково,Юго-Западный административный округ,37.530692,55.64085772415349,1904111.2604205091,6398922.130731608
370,2704,45694,45694,L'Occitane,Магазин «Промтовары»,L'Occitane,да,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 61А",район Черёмушки,Юго-Западный административный округ,37.541891,55.6558327284597,1904240.893912448,6400771.009218575
371,2706,45735,45735,МТС,Магазин «Промтовары»,МТС,да,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 109, корпус 2",район Коньково,Юго-Западный административный округ,37.51960700000001,55.6324667217431,1903744.8753425346,6397785.667929915
372,2709,46045,46045,Московский Ювелирный Завод,Магазин «Промтовары»,Московский Ювелирный Завод,да,реализация непродовольственных товаров,"город Москва, улица Поляны, дом 8",район Северное Бутово,Юго-Западный административный округ,37.556672999999996,55.565059702445744,1908497.899178455,6391290.851050089
373,2710,46054,46054,Pandora,Магазин «Промтовары»,Pandora,да,реализация непродовольственных товаров,"город Москва, улица Поляны, дом 8",район Северное Бутово,Юго-Западный административный округ,37.556672999999996,55.565059702445744,1908497.899178455,6391290.851050089
374,2711,46076,46076,Wildberries,Магазин «Промтовары»,Wildberries,да,реализация непродовольственных товаров,"город Москва, улица Миклухо-Маклая, дом 18, корпус 2",район Коньково,Юго-Западный административный округ,37.519448,55.64484872530056,1903278.0845382838,6399117.7146832235
375,2714,46105,46105,Красный Куб,Магазин «Промтовары»,Красный Куб,да,реализация непродовольственных товаров,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 3, корпус 1",район Тропарёво-Никулино,Западный административный округ,37.46713799999999,55.67791773482104,1898869.344885709,6401593.691881685
376,2715,46107,46107,ОПТИКА АЙКРАФТ,Магазин «Промтовары»,Айкрафт,да,реализация непродовольственных товаров,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 3, корпус 1",район Тропарёво-Никулино,Западный административный округ,37.46713799999999,55.67791773482104,1898869.344885709,6401593.691881685
377,2719,46114,46114,Silver&Silver,Магазин «Промтовары»,Silver&Silver,да,реализация непродовольственных товаров,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 3, корпус 1",район Тропарёво-Никулино,Западный административный округ,37.46713799999999,55.67791773482104,1898869.344885709,6401593.691881685
378,2730,46194,46194,Swarovski,Магазин «Промтовары»,Swarovski,да,реализация непродовольственных товаров,"город Москва, Рублёвское шоссе, дом 62",район Крылатское,Западный административный округ,37.38086899999999,55.76685976056692,1890346.1364085872,6409395.872010525
379,2741,47577,47577,Пан Чемодан,Магазин «Промтовары»,Пан чемодан,да,реализация непродовольственных товаров,"город Москва, Большая Тульская улица, дом 13",Даниловский район,Южный административный округ,37.622107,55.708772743729476,1907166.4207880888,6408157.352315723
380,2744,47809,47809,Tele2,Магазин «Промтовары»,Tele2,да,реализация непродовольственных товаров,"город Москва, Большая Серпуховская улица, дом 17, строение 1",район Замоскворечье,Центральный административный округ,37.62601388260812,55.72697418491507,1906728.458221161,6410201.189768724
381,2747,47828,47828,Пан Чемодан,Магазин «Промтовары»,Пан чемодан,да,реализация непродовольственных товаров,"город Москва, Малая Сухаревская площадь, дом 12",Мещанский район,Центральный административный округ,37.631594999999976,55.77234076216014,1905382.747777887,6415207.820629665
382,2756,48141,48141,Eleganzza,Магазин «Промтовары»,ELEGANZZA,да,реализация непродовольственных товаров,"город Москва, поселение Московский, деревня Лапшинка, владение 8, корпус 1",поселение Московский,Новомосковский административный округ,37.33324999999999,55.609203715070066,1893222.9289499796,6391400.41784134
383,2757,48150,48150,Piquadro,Магазин «Промтовары»,Piquadro,да,реализация непродовольственных товаров,"город Москва, поселение Московский, деревня Лапшинка, владение 8, корпус 1",поселение Московский,Новомосковский административный округ,37.33324999999999,55.609203715070066,1893222.9289499796,6391400.41784134
384,2763,48241,48241,Смешные цены,Магазин «Промтовары»,Смешные цены,да,реализация непродовольственных товаров,"город Москва, город Щербинка, Юбилейная улица, дом 8",поселение Щербинка,Новомосковский административный округ,37.56787300000001,55.50742368603862,1911312.767442516,6385308.9926077165
385,2764,48256,48256,Gipfel,Магазин «Промтовары»,Gipfel,да,реализация непродовольственных товаров,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Липовый Парк, дом 9",поселение Сосенское,Новомосковский административный округ,37.487496,55.567636,1904174.4900984515,6390122.456185431
386,2784,48755,48755,SUNLIGHT,Магазин «Промтовары»,Sunlight,да,реализация непродовольственных товаров,"город Москва, проспект Вернадского, дом 86А",район Тропарёво-Никулино,Западный административный округ,37.481034,55.66298373051807,1900266.6887109831,6400272.387247575
387,2802,49672,49672,Салон связи Tele2,Магазин «Промтовары»,Tele2,да,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 75, корпус 2",Рязанский район,Юго-Восточный административный округ,37.79365900000001,55.71753674626428,1917276.6570776375,6412710.73875565
388,2806,49855,49855,Леонардо,Магазин «Промтовары»,Леонардо,да,реализация непродовольственных товаров,"город Москва, Ходынский бульвар, дом 4",Хорошёвский район,Северный административный округ,37.52774800000001,55.790177767350436,1898413.2725086256,6414961.099945517
389,2812,49938,49938,YVES ROCHER,Магазин «Промтовары»,Yves Rocher,да,реализация непродовольственных товаров,"город Москва, улица Вавилова, дом 3",Донской район,Южный административный округ,37.592178,55.70698574321287,1905411.0425807592,6407337.951870162
390,2813,49999,49999,CROPP,Магазин «Промтовары»,Cropp town,да,реализация непродовольственных товаров,"город Москва, проспект Вернадского, дом 86А",район Тропарёво-Никулино,Западный административный округ,37.481034,55.66298373051807,1900266.6887109831,6400272.387247575
391,2825,50172,50172,Линзмастер,Магазин «Промтовары»,Линзмастер,да,реализация непродовольственных товаров,"город Москва, Спартаковская улица, дом 24",Басманный район,Центральный административный округ,37.676684,55.7724657621965,1908117.108030579,6416166.5811687475
392,2834,50305,50305,Элизэ,Магазин «Промтовары»,Элизэ,да,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",поселение Московский,Новомосковский административный округ,37.391653999999996,55.61816271763832,1896461.5919458664,6393578.277770302
393,2836,50380,50380,Yves Rocher,Магазин «Промтовары»,Yves Rocher,да,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",поселение Московский,Новомосковский административный округ,37.391653999999996,55.61816271763832,1896461.5919458664,6393578.277770302
394,2853,50905,50905,Магнит Косметик,Магазин «Промтовары»,Магнит косметик,да,реализация непродовольственных товаров,"город Москва, Ленинский проспект, дом 64/2",Гагаринский район,Юго-Западный административный округ,37.550236,55.69218873893829,1903405.187618138,6404865.622346989
395,2859,51046,51046,Toy.ru,Магазин «Промтовары»,Toy.ru,да,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 118",район Коньково,Юго-Западный административный округ,37.521318,55.63656472292006,1903697.9780191856,6398263.359921757
396,2861,51070,51070,Магнит Косметик,Магазин «Промтовары»,Магнит косметик,да,реализация непродовольственных товаров,"город Москва, Россошанская улица, дом 13",район Чертаново Южное,Южный административный округ,37.613147,55.594390710828236,1910862.4017351863,6395637.800724831
397,2863,51189,51189,Красно Золото,Магазин «Промтовары»,Красно золото,да,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 46, корпус 3",Рязанский район,Юго-Восточный административный округ,37.792212000000006,55.716994746107474,1917208.9355080558,6412621.789348228
398,2864,51269,51269,Магазин косметики Подружка,Магазин «Промтовары»,Подружка,да,реализация непродовольственных товаров,"город Москва, Чертановская улица, дом 63, корпус 2",район Чертаново Южное,Южный административный округ,37.588983,55.597054711590694,1909288.3066707044,6395418.257217592
399,2865,51282,51282,ОРТЕКА,Магазин «Промтовары»,Ортека,да,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 40/2",Рязанский район,Юго-Восточный административный округ,37.790009999999995,55.71714674615146,1917069.3351652038,6412591.667812096
400,2866,51328,51328,СМЕШНЫЕ ЦЕНЫ,Магазин «Промтовары»,Смешные цены,да,реализация непродовольственных товаров,"город Москва, улица Симоновский Вал, дом 13, строение 3",Южнопортовый район,Юго-Восточный административный округ,37.66441500000001,55.723419747966936,1909196.450361388,6410623.447031781
401,2867,51329,51329,DNS цифровая и бытовая техника,Магазин «Промтовары»,DNS,да,реализация непродовольственных товаров,"город Москва, Вешняковская улица, дом 18",район Вешняки,Восточный административный округ,37.825119,55.724043748147615,1918945.9598555316,6414076.547918615
402,2870,51430,51430,MAC,Магазин «Промтовары»,MAC,да,реализация непродовольственных товаров,"город Москва, улица Земляной Вал, дом 33",Басманный район,Центральный административный округ,37.65915,55.75724575777414,1907618.1900054885,6414158.517574065
403,2886,51792,51792,Магнит косметик,Магазин «Промтовары»,Магнит косметик,да,реализация непродовольственных товаров,"город Москва, Щёлковское шоссе, дом 89/2",район Гольяново,Восточный административный округ,37.821456,55.81263577389701,1915403.048618585,6423541.48573193
404,2887,51834,51834,L'Occitane,Магазин «Промтовары»,L'Occitane,да,реализация непродовольственных товаров,"город Москва, Ходынский бульвар, дом 4",Хорошёвский район,Северный административный округ,37.52774800000001,55.790177767350436,1898413.2725086256,6414961.099945517
405,2918,52163,52163,Arya Home,Магазин «Промтовары»,Arya Home,да,реализация непродовольственных товаров,"город Москва, Ходынский бульвар, дом 4",Хорошёвский район,Северный административный округ,37.52774800000001,55.790177767350436,1898413.2725086256,6414961.099945517
406,2919,52212,52212,Ile de Beaute,Магазин «Промтовары»,Ile de Beaute,да,реализация непродовольственных товаров,"город Москва, Ходынский бульвар, дом 4",Хорошёвский район,Северный административный округ,37.52774800000001,55.790177767350436,1898413.2725086256,6414961.099945517
407,2920,52404,52404,Магнит Косметик,Магазин «Промтовары»,Магнит косметик,да,реализация непродовольственных товаров,"город Москва, Зеленодольская улица, дом 28, строение 1",район Кузьминки,Юго-Восточный административный округ,37.771505,55.71120274443211,1916166.0657236453,6411560.679460826
408,2921,52411,52411,Fix Price,Магазин «Промтовары»,Fix Price,да,реализация непродовольственных товаров,"город Москва, Ивовая улица, дом 6, строение 2",район Свиблово,Северо-Восточный административный округ,37.644546000000005,55.859341787553504,1902933.7870784984,6424854.379084842
409,2931,52622,52622,МТС,Магазин «Промтовары»,МТС,да,реализация непродовольственных товаров,"город Москва, Уральская улица, дом 1А",район Гольяново,Восточный административный округ,37.79789300000001,55.810614773307364,1914049.6943029102,6422826.604370656
410,2932,52686,52686,Улыбка радуги,Магазин «Промтовары»,Улыбка радуги,да,реализация непродовольственных товаров,"город Москва, Ташкентская улица, дом 25, корпус 1",район Выхино-Жулебино,Юго-Восточный административный округ,37.810826,55.70020574125357,1918969.4588358463,6411206.337025256
411,2938,52760,52760,L'Occitane,Магазин «Промтовары»,L'Occitane,да,реализация непродовольственных товаров,"город Москва, улица Земляной Вал, дом 33",Басманный район,Центральный административный округ,37.65915,55.75724575777414,1907618.1900054885,6414158.517574065
412,2939,52819,52819,Линзмастер,Магазин «Промтовары»,Линзмастер,да,реализация непродовольственных товаров,"город Москва, улица Земляной Вал, дом 33",Басманный район,Центральный административный округ,37.65915,55.75724575777414,1907618.1900054885,6414158.517574065
413,2956,53621,53621,Красный Куб,Магазин «Промтовары»,Красный Куб,да,реализация непродовольственных товаров,"город Москва, Хорошёвское шоссе, дом 27",Хорошёвский район,Северный административный округ,37.52360999999999,55.77711176354763,1898645.0278951554,6413466.245260318
414,2957,53630,53630,MOHITO,Магазин «Промтовары»,Mohito,да,реализация непродовольственных товаров,"город Москва, проспект Вернадского, дом 86А",район Тропарёво-Никулино,Западный административный округ,37.481034,55.66298373051807,1900266.6887109831,6400272.387247575
415,2958,53640,53640,Fix Price,Магазин «Промтовары»,Fix Price,да,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 102А",район Коньково,Юго-Западный административный округ,37.52668899999999,55.64427172513471,1903741.0189713475,6399206.693591125
416,2972,53857,53857,Серебро,Магазин «Промтовары»,Серебро,да,реализация непродовольственных товаров,"город Москва, Осенний бульвар, дом 12",район Крылатское,Западный административный округ,37.409241000000016,55.759241758353774,1892351.4382367828,6409162.040899168
417,2973,53904,53904,Связной,Магазин «Промтовары»,Связной,да,реализация непродовольственных товаров,"город Москва, улица Генерала Кузнецова, дом 26, корпус 1",район Выхино-Жулебино,Юго-Восточный административный округ,37.85325,55.6840327365846,1922156.923487905,6410361.917487614
418,2974,53907,53907,Очкарик,Магазин «Промтовары»,Очкарик,да,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 75, строение 1",Рязанский район,Юго-Восточный административный округ,37.79246,55.71775074632621,1917195.73568125,6412708.473907899
419,2991,54527,54527,Wildberries,Магазин «Промтовары»,Wildberries,да,реализация непродовольственных товаров,"город Москва, Уссурийская улица, дом 1, корпус 1",район Гольяново,Восточный административный округ,37.809598,55.823780777150624,1914266.2411652792,6424491.551613757
420,2993,54697,54697,Подружка,Магазин «Промтовары»,Подружка,да,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 13",район Марьино,Юго-Восточный административный округ,37.723363,55.647476726056134,1915613.0242459504,6403678.411937837
421,3006,55011,55011,МТС,Магазин «Промтовары»,МТС,да,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 75, корпус 2",Рязанский район,Юго-Восточный административный округ,37.79365900000001,55.71753674626428,1917276.6570776375,6412710.73875565
422,3007,55012,55012,МТС,Магазин «Промтовары»,МТС,да,реализация непродовольственных товаров,"город Москва, Зеленодольская улица, дом 40",район Кузьминки,Юго-Восточный административный округ,37.765755,55.704110742381886,1916081.260316225,6410675.238194963
423,3011,55177,55177,ARYA home,Магазин «Промтовары»,Arya Home,да,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, дом 1, строение 1",поселение Московский,Новомосковский административный округ,37.391653999999996,55.61816271763832,1896461.5919458664,6393578.277770302
424,3019,55240,55240,Магазин сотовой связи Tele2,Магазин «Промтовары»,Tele2,да,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 75, корпус 2",Рязанский район,Юго-Восточный административный округ,37.79365900000001,55.71753674626428,1917276.6570776375,6412710.73875565
425,3031,56210,56210,Наперсток,Магазин «Промтовары»,Наперсток,да,реализация непродовольственных товаров,"город Москва, город Московский, улица Хабарова, дом 2",поселение Московский,Новомосковский административный округ,37.353035,55.594960710991366,1894953.0454030437,6390273.370567298
426,3033,56270,56270,Красный Куб,Магазин «Промтовары»,Красный Куб,да,реализация непродовольственных товаров,"город Москва, Театральный проезд, дом 5, строение 1",Мещанский район,Центральный административный округ,37.62455799999999,55.760132758612535,1905408.645237217,6413744.69331308
427,3042,56679,56679,TOGAS,Магазин «Промтовары»,Togas,да,реализация непродовольственных товаров,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 3, корпус 1",район Тропарёво-Никулино,Западный административный округ,37.46713799999999,55.67791773482104,1898869.344885709,6401593.691881685
428,3067,56938,56938,Смешные цены,Магазин «Промтовары»,Смешные цены,да,реализация непродовольственных товаров,"город Москва, проспект Вернадского, дом 105",район Тропарёво-Никулино,Западный административный округ,37.48573,55.66294173050599,1900554.5342946008,6400365.709659
429,3068,56989,56989,Togas,Магазин «Промтовары»,Togas,да,реализация непродовольственных товаров,"город Москва, проспект Вернадского, дом 86А",район Тропарёво-Никулино,Западный административный округ,37.481034,55.66298373051807,1900266.6887109831,6400272.387247575
430,3069,57025,57025,Philip Morris,Магазин «Промтовары»,Philip Morris,да,реализация непродовольственных товаров,"город Москва, Ярцевская улица, дом 19",район Кунцево,Западный административный округ,37.41100900000001,55.738663752383005,1893215.6031902803,6406979.236101677
431,3071,57283,57283,СМЕШНЫЕ ЦЕНЫ,Магазин «Промтовары»,Смешные цены,да,реализация непродовольственных товаров,"город Москва, Волгоградский проспект, дом 32, корпус 1",Южнопортовый район,Юго-Восточный административный округ,37.689009000000006,55.7241397481754,1910665.59789348,6411217.598360041
432,3072,57284,57284,Элизэ,Магазин «Промтовары»,Элизэ,да,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 46, корпус 3",Рязанский район,Юго-Восточный административный округ,37.792212000000006,55.716994746107474,1917208.9355080558,6412621.789348228
433,3076,57630,57630,Магнит косметик,Магазин «Промтовары»,Магнит косметик,да,реализация непродовольственных товаров,"город Москва, улица Генерала Белова, дом 59",район Орехово-Борисово Южное,Южный административный округ,37.72743800000001,55.60289871326389,1917522.6272083637,6398959.647484758
434,3083,57732,57732,Магазин косметики Natura Siberica,Магазин «Промтовары»,Natura Siberica,да,реализация непродовольственных товаров,"город Москва, Ленинский проспект, дом 119А",Обручевский район,Юго-Западный административный округ,37.48898700000001,55.64996772677246,1901231.4501307362,6399034.302492275
435,3084,57748,57748,Cookhouse,Магазин «Промтовары»,Cookhouse,да,реализация непродовольственных товаров,"город Москва, Хорошёвское шоссе, дом 27",Хорошёвский район,Северный административный округ,37.52360999999999,55.77711176354763,1898645.0278951554,6413466.245260318
436,3087,57753,57753,Fix Price,Магазин «Промтовары»,Fix Price,да,реализация непродовольственных товаров,"город Москва, улица Академика Скрябина, дом 14, корпус 1",Рязанский район,Юго-Восточный административный округ,37.795048,55.711691744573535,1917579.8080742504,6412110.364053883
437,3099,57881,57881,Toy.ru,Магазин «Промтовары»,Toy.ru,да,реализация непродовольственных товаров,"город Москва, Хорошёвское шоссе, дом 27",Хорошёвский район,Северный административный округ,37.52360999999999,55.77711176354763,1898645.0278951554,6413466.245260318
438,3100,57885,57885,Tele2,Магазин «Промтовары»,Tele2,да,реализация непродовольственных товаров,"город Москва, Уральская улица, дом 1",район Гольяново,Восточный административный округ,37.797795,55.81159277359269,1914007.1219437004,6422929.876675749
439,3102,57964,57964,Билайн,Магазин «Промтовары»,Билайн,да,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 75, корпус 2",Рязанский район,Юго-Восточный административный округ,37.79365900000001,55.71753674626428,1917276.6570776375,6412710.73875565
440,3103,58006,58006,Мегафон,Магазин «Промтовары»,Мегафон,да,реализация непродовольственных товаров,"город Москва, Зеленодольская улица, дом 40",район Кузьминки,Юго-Восточный административный округ,37.765755,55.704110742381886,1916081.260316225,6410675.238194963
441,3104,58015,58015,Иголочка,Магазин «Промтовары»,Иголочка,да,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 118",район Коньково,Юго-Западный административный округ,37.521318,55.63656472292006,1903697.9780191856,6398263.359921757
442,3105,58068,58068,Cookhouse,Магазин «Промтовары»,Cookhouse,да,реализация непродовольственных товаров,"город Москва, Шереметьевская улица, дом 6, корпус 1",район Марьина Роща,Северо-Восточный административный округ,37.617058,55.79539576887034,1903643.4712179264,6417388.284124702
443,3109,58258,58258,Вайлдберриз Wildberries,Магазин «Промтовары»,Wildberries,да,реализация непродовольственных товаров,"город Москва, Люблинская улица, дом 54/3",район Люблино,Юго-Восточный административный округ,37.73831799999999,55.67758173472414,1915401.6099964755,6407238.024222283
444,3126,58922,58922,Магия золота,Магазин «Промтовары»,Магия Золота,да,реализация непродовольственных товаров,"город Москва, Ленинский проспект, дом 54",Гагаринский район,Юго-Западный административный округ,37.560497999999995,55.69790374058857,1903818.6831097538,6405696.254812734
